ID,Temperature (°C),Vibration (mm/s),Speed (RPM),Lubricant Type,Load (kN),Operating Time (hrs),Material,Shaft Misalignment (mm),Maintenance Frequency (per month),Fault Frequency (per 1000 hrs),Failure
179,86.03014750143066,2.0114088928490825,2407.081865768892,Semi-Synthetic,4.958719428323998,1436.6354949381903,Composite,0.141645638594395,1,1.1709658847134112,No
180,130.8025374988443,1.896410682784229,1802.0399533679993,Mineral,4.34190502126547,1278.9242405136667,Ceramic,0.09747635163509533,4,0.6071800590597668,No
181,99.3850102164751,3.1798941511534786,1742.9882894995517,Synthetic,3.9114209691803317,911.3403152035006,Composite,0.12739489156170858,1,0.6312488680777928,No
182,77.14263665375576,4.392002286344599,1692.7663731568719,Mineral,4.130893487943796,1297.6017887924975,Steel,0.043638300448203146,0,0.05822900384330676,No
183,73.93661252908332,3.918316606002313,1745.8824954712777,Semi-Synthetic,2.7132387053472637,1219.1559495084668,Ceramic,0.14479217781983,4,0.9062862570035,No
184,97.23708622864778,1.429499396376823,2211.854542402959,Semi-Synthetic,4.10800074394697,858.4855834332757,Steel,0.02415546648333535,3,0.8199395255969801,No
185,86.64805822011223,2.0103718634296626,1136.441426601148,Synthetic,3.858330214643396,1562.9847775676135,Ceramic,0.06488482238336958,1,0.28566526721246044,No
186,100.71000741138138,3.940771187988216,2260.030110388898,Semi-Synthetic,2.7405673895624365,1530.6868124787457,Composite,0.09681957558736326,0,0.8140177803115209,No
187,97.09856436860318,2.0175126064616906,1372.8128542649565,Mineral,3.328924573093456,856.7552566748818,Ceramic,0.031843489529121694,4,0.5989403682020062,No
188,88.9075663101469,2.7753668500029756,1720.0043012296755,Semi-Synthetic,3.870754742047482,1008.6615284650414,Composite,0.05218849724223999,1,0.5139247695819715,No
189,77.29809422897392,3.550052099024552,1671.2266739104014,Synthetic,3.392707815052159,1035.014934167857,Steel,0.04742232412131098,1,0.8872866938824998,No
190,67.27729162971204,2.0316555451363647,1976.565980931216,Semi-Synthetic,1.587886094949583,1382.9554631398846,Ceramic,0.07069336978250797,3,0.34631042807878104,No
191,83.30227571899468,3.10537550614596,1320.5626944348758,Mineral,5.0763875396088665,1348.417554136199,Steel,0.12264748570018022,0,0.28329348329604487,No
192,102.84598191485209,1.6659745050817956,1938.651799824583,Synthetic,3.8579101249103345,1213.3221638359068,Ceramic,0.08050475198863433,2,0.5622689961011016,No
193,93.21140616195306,2.398632356048786,2407.2928869860557,Mineral,1.7260497907634549,1282.1571841197376,Composite,0.06610808167297948,1,0.6584686443612892,No
194,71.31391831932018,3.319781934142537,1391.0477986221567,Synthetic,6.134962939679395,813.7103410663399,Ceramic,0.01,4,0.7898947660081508,No
195,92.59771388776772,1.4070062664683307,1856.9118502831186,Semi-Synthetic,5.241392331313189,1314.4083844075358,Ceramic,0.09400265614515738,3,0.4547141144760185,No
196,95.77976069593255,3.440474737960399,1601.4053466610173,Synthetic,3.6510179489316648,1169.7343873361788,Composite,0.10370046226934537,3,0.2450686650228054,No
197,76.742138456983,2.980362201073319,1927.7661618579107,Synthetic,3.157502508633299,996.2870452324231,Composite,0.028999406965693655,1,1.2585703153894787,No
198,92.30587658918292,3.5524899544171475,1805.7443332247256,Semi-Synthetic,4.403191210760522,740.2481178209043,Composite,0.07799082920832436,1,0.17402163168831125,No
199,90.87313077669,3.2239141340646613,1607.5539272867072,Mineral,4.202326814884142,1208.0883468559057,Ceramic,0.08579024570996141,1,0.5165354369868587,No
200,72.85544553254066,4.364140429973844,1946.3616854613222,Semi-Synthetic,4.542089924800374,1307.0879688653429,Steel,0.1089380527191108,2,0.7339116573642835,No
201,95.36681040522424,3.125224502647907,2341.3044329360227,Synthetic,3.1603797267449516,689.2554594880237,Ceramic,0.058256946252635784,1,0.8453367845113506,No
202,98.41176789552351,2.570594458874747,1742.7288624818104,Semi-Synthetic,5.097772020971633,1205.545821196929,Ceramic,0.05373918916745608,0,0.32985194637568466,No
203,106.24576864762915,3.122297503032284,2015.9273826444546,Synthetic,3.5265378768244506,1236.6719255545486,Steel,0.06630508104594915,4,0.0,No
204,105.80703078052355,3.543298029036388,1412.018112638651,Semi-Synthetic,4.680765748655567,1033.7311370557018,Composite,0.11853311158332151,1,0.32292044796119873,No
205,69.33495948064363,3.0488600703257043,1513.0690869545974,Semi-Synthetic,3.203060739542976,1313.9514607185522,Ceramic,0.1113153632651801,2,0.7583967530641655,No
206,75.93262440127316,3.040591691203882,1941.7218833641132,Mineral,6.648143985753487,1160.201275116804,Steel,0.07935964093482759,4,0.6912489444485714,No
207,97.7255290081299,2.298008312193245,2245.2348085607896,Synthetic,4.695523348965258,1284.9513016009091,Composite,0.11059329581564864,3,0.7010367076664226,No
208,97.70678926368313,2.337099082449052,1906.6840046356979,Mineral,6.884232276573647,1360.2740798625168,Composite,0.01,1,0.7134992258223121,No
209,97.72571529459071,1.5973947282003065,1706.0825908430536,Synthetic,4.827601976326046,1360.442071845157,Ceramic,0.10374962618280577,4,0.9020252698041525,No
210,147.7909723598208,4.749576743186939,1799.7874216270063,Semi-Synthetic,3.438535643131316,1505.0461480339507,Composite,0.04643701511558461,3,0.26723346641156265,No
211,98.5633576603975,1.756136764608715,1424.8776798090848,Synthetic,4.829380793589196,1301.497556635374,Composite,0.13301073483187587,2,0.1406306012817189,No
212,107.03348460270898,2.3070948022040927,1981.35459790661,Mineral,4.9005778181932165,1056.8877777669538,Steel,0.04807265864200328,0,0.6111440735791267,No
213,104.31002645239803,2.2815927344308027,2064.699918697023,Mineral,4.373324144497762,1005.6629865740409,Steel,0.05441713504299066,1,0.1854425931295431,No
214,99.77086876958697,3.8949243769444415,1664.3729001500758,Mineral,4.630392472032057,881.0073741394133,Composite,0.09687271190393534,0,0.12172539515449837,No
215,85.27096133039481,2.705050321707972,1658.9873556721495,Synthetic,4.761727129407675,1245.3538929338717,Steel,0.09976862404343109,2,0.8671879729721408,No
216,101.38453830739901,4.247742072673734,1879.7634688956146,Mineral,3.0063189892342583,1596.393514395757,Composite,0.06661003763698445,4,0.5751079451227439,No
217,78.40762178193643,2.3265093757561317,1668.9840791878214,Mineral,2.9351415952700477,1092.464218203855,Ceramic,0.09114212103269093,4,0.5085479447135259,No
218,86.44772089889986,3.278994162223802,1780.1602156122533,Mineral,3.2057830013855666,1334.882474312988,Steel,0.09486139445985461,2,0.5147821990295945,No
219,82.71954678256344,2.164652946740243,2429.9165367499545,Semi-Synthetic,4.1275423943705105,974.3159986454518,Composite,0.09179343968174103,2,0.46815829705260037,No
220,91.22811209079484,5.145149127773388,1725.892289776201,Semi-Synthetic,3.77682882852658,1258.4414745481904,Composite,0.06786335247324812,1,0.8651721935979722,No
221,124.71987850010262,1.8124015809704872,1692.4979543936333,Synthetic,3.0244294340770512,1577.804138422332,Steel,0.09515633072257071,3,0.04561522844126492,No
222,61.99102211112378,3.3098207102270276,1605.7374583094522,Synthetic,4.775314210519647,1405.8743919995827,Steel,0.12219111215049482,0,0.033192925639874415,No
223,100.2939028556177,3.6337768809320985,2023.257591449981,Mineral,4.28304482013648,728.7563900582529,Ceramic,0.04323534562343521,0,0.21908554442362738,No
224,65.80926193215522,3.4137990974514985,1745.6327480345692,Semi-Synthetic,4.168928991370854,1371.2084448106634,Composite,0.05479819893374582,4,0.5867484943219856,No
225,82.92102201315849,2.814712341122292,1605.188088503572,Mineral,3.7420106948260643,1384.8677336380656,Ceramic,0.08081766897081738,4,1.0416031219635464,No
226,106.33425895451049,2.8701793002665736,2196.3912096819035,Mineral,3.621771897634427,1252.0460919681266,Ceramic,0.048313278779959015,1,0.7607251974515818,No
227,90.96420028643195,3.0438114719791094,2225.8809013540913,Semi-Synthetic,3.1586688381910237,1400.2566338107024,Ceramic,0.025897887973182182,2,0.6777328142672291,No
228,73.8338283310604,2.8529979983715115,1619.8729302783884,Semi-Synthetic,4.933740292537338,949.9493880847385,Steel,0.11279368927645869,0,0.4760399206146423,No
229,79.27044436110047,3.9638791167949097,1240.0380145918152,Semi-Synthetic,3.2965071183468133,1218.9789464412258,Ceramic,0.01313635201921251,1,0.1002410258012209,No
230,100.19396623402014,5.210523001591351,2102.2541069510767,Synthetic,4.209390466692817,1533.0521822814305,Steel,0.06792851907426994,4,0.6544969472261493,No
231,79.04450052424295,2.4425082149921664,1594.6110522719987,Synthetic,5.662010396272033,1505.9848450399104,Steel,0.10276832959276012,4,1.1077901197505398,No
232,93.24687884372962,1.6301970204209222,2037.1876797488305,Mineral,3.6677422553106496,1364.4134922017913,Ceramic,0.08800099368506217,0,0.4279827033474414,No
233,90.6835775985572,2.911717951648745,1208.9688546864495,Synthetic,4.960702140719194,935.1014329497351,Ceramic,0.06838251902063143,4,0.3317979905738201,No
234,80.22599478591275,5.579709337654318,2067.7792014897927,Semi-Synthetic,4.568709016035673,887.8608688142165,Composite,0.047076812703951226,4,0.429427041082912,No
235,122.15916133987989,2.196325432030269,1436.6484212157657,Semi-Synthetic,4.311467563261053,1234.3631023330063,Ceramic,0.09031603439443811,3,0.6799253415477259,No
236,99.50878533477017,4.6391168054440675,2019.2292357199574,Synthetic,4.430348441904753,1254.232271617752,Composite,0.050348166845993816,2,0.5335190555755797,No
237,59.622861200135894,4.677700814076441,1804.2819203509302,Mineral,3.9050934307290697,1169.888468316823,Ceramic,0.08797797758954787,4,0.7730042333344163,No
238,92.79681472154141,2.4464117582920055,1513.8181741810065,Mineral,4.034775968793441,958.5645065410042,Ceramic,0.08422752944704269,3,0.48996473772505245,No
239,80.07320302847418,3.5689830791852755,1677.8891061219658,Synthetic,3.4518860517742755,1331.0883226171181,Ceramic,0.08453098727165408,1,0.4276965111062657,No
240,102.78650002194335,4.628396623128538,2005.8955370870103,Mineral,4.041457121134089,1233.0496046083624,Ceramic,0.060790437224617536,4,0.5687017939862736,No
241,78.11218892350949,2.620872259012513,1831.7683359345704,Mineral,3.414774004216503,1286.947294965142,Composite,0.1410502732800437,1,0.3381043469507966,No
242,88.27895337799652,2.796419639897638,1975.3238941417453,Mineral,5.005655093076597,1378.030127887233,Composite,0.09074619901611125,4,1.0222294824333913,No
243,97.57480918470685,2.418319086051356,2392.9321753546456,Semi-Synthetic,2.300502571321556,1117.9050636965962,Ceramic,0.07163873227341058,0,0.7469343194349845,No
244,102.98632791255181,1.9852432693071331,1330.7275164866846,Semi-Synthetic,4.481053291125482,1053.372486786169,Ceramic,0.08792811719185413,3,0.17009042377830147,No
245,71.99555389416335,2.350722454933993,2285.1637724905872,Synthetic,4.33658670142228,1532.269596992587,Composite,0.0567661506822707,3,0.2762722485397585,No
246,84.98248146238578,1.7760597332377435,1831.3067812569639,Semi-Synthetic,4.246015964176034,972.7924540409496,Steel,0.06841086504566281,0,0.6696011015498313,No
247,82.87582033258566,3.034083468259226,1530.3647855030615,Mineral,5.024498948865487,1059.2477401613978,Steel,0.1517575979635855,2,0.5549952637989242,No
248,80.20006151139432,2.230026768941358,1400.905912278303,Semi-Synthetic,3.7138764099570527,1570.274344628242,Steel,0.05697857580673074,3,0.5907535128044221,No
249,116.48181360421646,3.233785911790748,1743.26388276689,Synthetic,4.25543384457205,1035.892724697102,Composite,0.07766681899206751,1,0.4423617588151574,No
250,96.07472566441433,1.4441043537963727,2076.495033577338,Semi-Synthetic,2.2834581118135473,1170.414706907832,Composite,0.06631685450750702,3,0.6365519109576301,No
251,71.08674068497433,3.330880232214457,1761.7352638867396,Mineral,3.5846831178647767,1076.4090392660914,Steel,0.048810981715256614,2,0.4494182394488876,No
252,103.76792920582164,3.8335289616089248,2253.346479074204,Mineral,4.855736431175224,665.0335556148608,Steel,0.09263254970659418,1,0.6690138630228772,No
253,121.8323429551895,1.0062643574285446,1364.6472929845322,Synthetic,2.6608382644635182,1163.007704398561,Ceramic,0.08109416529962628,1,0.7319084693752694,No
254,105.4869789082672,3.374056569847572,1796.3733156461835,Semi-Synthetic,4.159743367050745,896.8134709264357,Composite,0.10733081926999782,0,0.982022100991448,No
255,67.2094505106898,4.227668992473292,1424.2819666760643,Semi-Synthetic,3.322482928116203,1276.3741297930683,Composite,0.10431733760990015,4,0.34559022711621196,No
256,82.73648890700623,1.7903589813087946,1909.0895647874904,Semi-Synthetic,3.889013028228265,1531.6915530123335,Steel,0.10702123157125987,0,0.4966644104523378,No
257,109.00366723779933,4.672572386837704,2066.0662170291903,Mineral,3.382322511238403,535.7478800479035,Steel,0.05245389881447019,4,0.1343055767311499,No
258,79.38495801571828,3.4190190093660453,1673.771461895684,Synthetic,2.7528043957065695,1077.924904799916,Composite,0.09922882397609288,0,1.047878425111728,No
259,96.65729142219342,2.294988144241591,1018.7358430118597,Semi-Synthetic,4.386003314959801,1335.6969698894943,Ceramic,0.09995814518870283,4,0.0,No
260,101.61951080144006,2.9442309223422938,1859.6844440389484,Mineral,3.950403237975254,544.9953244710667,Steel,0.04936811005379432,3,1.0048608165595427,No
261,76.09604292632875,3.5583269125217223,1931.021565520053,Mineral,4.612629119687199,1600.8796081266694,Composite,0.07044151273318282,1,0.5280408746873424,No
262,89.10711965907299,3.0760053914124117,1921.2884264885092,Mineral,4.794437907998861,1313.967611041045,Composite,0.036316637105630954,4,0.625528379145994,No
263,50.0,3.538755992446369,2170.7346575466463,Semi-Synthetic,5.225258737089015,1524.9638465795704,Ceramic,0.10008867897140852,3,0.45029927188110463,No
264,74.63418537998565,2.0793264069206336,1478.6838961052854,Semi-Synthetic,4.1334867454426645,1030.8156410665713,Ceramic,0.0999506740833192,2,0.5093301974339876,No
265,86.2114777291026,3.1693608240360778,2004.0648316351349,Semi-Synthetic,5.268621024603208,1067.0037689171427,Steel,0.12291088397355066,0,0.6764253799233508,No
266,71.28325227052726,1.5862855030950198,2157.7522537433924,Semi-Synthetic,3.0242254926090455,1151.7190935602791,Steel,0.07313604476556963,2,0.00900576145362253,No
267,114.48616955897452,2.8887739386513,1266.423724798045,Semi-Synthetic,4.908959829228131,1841.462714265462,Steel,0.09354408759691389,3,0.3043621288718291,No
268,68.54787933059052,2.09609235853521,1895.895547775693,Semi-Synthetic,4.459390416327854,1595.43160814912,Composite,0.10963205303075925,2,0.24648281485740253,No
269,83.39933269954524,2.264470057410233,1648.7460506976986,Semi-Synthetic,4.233092652514787,1239.7043098526242,Steel,0.05738325414335926,2,0.6342214350607451,No
270,91.96110865929137,4.236093175210438,1775.5431980695062,Semi-Synthetic,4.4447322341631175,1276.3205314952352,Composite,0.052821045760469025,3,0.5013098595211557,No
271,111.61909933599173,4.091310120594269,1904.3029450615008,Semi-Synthetic,3.0392611216645378,1390.47114347548,Steel,0.05831344396771505,1,0.6854287521286424,No
272,68.46206773230841,3.609138120907177,1653.8314307659343,Mineral,2.8032531900749773,1917.4664462974376,Ceramic,0.06952113595384336,4,0.5494325012544068,No
273,107.4474562823244,1.907687235327421,1597.2875762515164,Semi-Synthetic,5.709828186076998,1314.8159379171152,Ceramic,0.05388336933061541,0,0.8175766507447988,No
274,90.1534959152938,2.683591550305198,1810.2457252464073,Synthetic,3.83127782180273,1213.787818835631,Composite,0.059605168701163294,4,0.27791771269737386,No
275,75.27737023428074,4.213097699979183,1473.8262183411593,Mineral,3.8170065781932996,1098.4204810155036,Ceramic,0.10642745507099735,0,0.5174467339550713,No
276,96.93155211394907,3.141716913639905,1474.2524613344444,Semi-Synthetic,2.8976905257587084,1270.4745742558323,Composite,0.07710960105517123,4,0.8328090242007541,No
277,92.98589543360205,5.319329539981695,2003.811984886951,Synthetic,2.518221694503163,1023.8934544946372,Composite,0.08920095120978308,2,0.7727978144062019,No
278,80.99674684261808,3.393317839394372,1455.3617894524032,Semi-Synthetic,3.911681121187718,1348.8277014230619,Ceramic,0.06347849635644275,1,0.05610663306497371,No
279,91.04703127485028,3.1920491164900318,1999.8937502727636,Synthetic,3.658412078491272,770.2210110625376,Composite,0.0615090371245298,2,0.1936667633045837,No
280,84.2202960470736,2.6908835357974987,1938.7773878561854,Synthetic,4.001734356742451,1121.8498231781002,Ceramic,0.08856667668621192,1,0.4754627183885648,No
281,91.70276017876873,3.1335409047822824,1282.2579813628208,Synthetic,4.087153940382175,1420.389856418201,Steel,0.08378186984010215,3,0.42954899817761694,No
282,99.9319601178157,2.847530163619456,1596.7306042993034,Synthetic,6.489461081260694,1310.7370963012063,Steel,0.10333960034924207,0,0.4803719814344255,No
283,113.79025224218029,3.7081086766885907,2158.2328209142115,Mineral,3.6614200192610453,1061.2126139845045,Ceramic,0.11904778994011979,0,0.7388570900755539,No
284,71.43276751759726,3.9567023167945843,1505.6503406580955,Mineral,5.579940107943447,1130.3926468750085,Ceramic,0.05925763387170786,3,0.5868149015006214,No
285,121.995500619844,2.2140105394920506,1660.6787213071837,Synthetic,5.642024215044945,1510.6004060076634,Ceramic,0.10583553613291342,4,0.604307270905769,No
286,60.71868300716247,1.668767046442222,1938.6182679755689,Semi-Synthetic,4.753624285271984,836.8794911929737,Ceramic,0.04760581496920512,3,0.7011840705810275,No
287,87.72322357446625,1.1637946268967034,2035.0171527847785,Synthetic,3.7648736674508885,838.6219056266009,Steel,0.1422133604840985,3,0.8222522615436676,No
288,98.82475809726864,3.507991326912544,1724.5383341866514,Mineral,2.638527663867271,921.1098143467509,Composite,0.05641087840585014,1,0.0,No
289,94.2148780160255,1.8966333938261264,1620.7469415925075,Semi-Synthetic,4.477943877333907,1196.796640720007,Composite,0.10071891709270278,3,0.384012065528584,No
290,80.65950720269109,0.8471094070475171,2226.7109585095523,Mineral,5.018812079700944,792.9785798231424,Steel,0.04738278983766003,0,0.2351096638220898,No
291,86.87816624464087,3.3885786045309643,2321.6698991392736,Mineral,5.7476874642829845,1485.9004778297945,Composite,0.07543727341559604,2,0.6425948407684557,No
292,82.6049859801175,5.492999517432791,2093.657415234539,Semi-Synthetic,3.050042045753218,922.7122623432404,Steel,0.1263719942646055,1,0.36136881332460336,No
293,81.15952864583683,2.993929088460107,1825.5954427695071,Synthetic,3.7564736108147327,1267.306667322939,Composite,0.05546887544041782,1,0.5227584850745366,No
294,102.74403145531537,3.8384907744516417,1557.520283507722,Synthetic,3.056135409577153,1026.2780697241792,Ceramic,0.14612558503658668,4,0.7556429229207524,No
295,95.35523228947571,3.081829358547565,1550.8666780330304,Synthetic,3.3665220075630775,1180.3508757480822,Ceramic,0.07984173208672862,2,0.319104218366552,No
296,79.60635607109019,2.9011103468088573,1956.7542315797273,Synthetic,4.664387534235627,718.9962271023769,Ceramic,0.10927137613947997,1,0.6088447018136657,No
297,103.49399813149876,3.9190764829877685,1925.5194662666051,Semi-Synthetic,3.3206952306342643,1500.394873562987,Steel,0.09208833720510809,3,0.9661483469481283,No
298,94.60949281314915,2.709725455811349,2220.479577883929,Semi-Synthetic,3.1757288226829905,911.5506004885797,Steel,0.09371120196789101,1,0.7494846379614741,No
299,102.1929317825844,3.267392314071903,1995.1350277608417,Semi-Synthetic,4.796995863722275,880.1349836868892,Composite,0.037216588485706865,1,0.024266792996006703,No
300,99.44443262885419,3.3216978061960134,1349.0759094720547,Mineral,4.4507387900435464,1913.7027040206278,Composite,0.06581441621065862,1,0.4124759896171697,No
301,77.56507483616892,2.3319095463569512,2115.5842853168756,Semi-Synthetic,4.350011197935174,1366.2921932872823,Composite,0.11587929387451111,4,0.6067449005830988,No
302,81.59728439704546,3.992042349536523,1500.5818118056761,Synthetic,3.3471126418009343,1488.7249224849224,Steel,0.06967036394690009,1,0.6658351568665788,No
303,101.20940407684893,2.825040243304591,1684.8086184142944,Mineral,5.293023278214702,1337.6674189085697,Composite,0.0841649624815344,1,0.42429528851382614,No
304,99.15555398150197,2.244254840507155,1875.0600618755084,Synthetic,4.014490197319791,1064.2558320040794,Ceramic,0.03357733614892547,4,0.30806333270314,No
305,89.68647609053778,3.5365098435704034,2398.700246935189,Synthetic,6.380190138754769,807.9450427634969,Composite,0.06387269176997767,2,0.5203288804546906,No
306,91.75991074963173,2.101532018208963,2732.9755668016082,Semi-Synthetic,4.161166169470045,1110.3538837723024,Ceramic,0.11369117892894395,0,0.17393458883151675,No
307,109.16497343682637,3.0281811573691284,1982.0169177408548,Semi-Synthetic,1.6666521581528397,906.5521966423313,Steel,0.041521117042191795,4,0.8299202798133554,No
308,81.12642916746255,2.9908810033557964,1745.0410143838837,Synthetic,1.622124465223131,924.5654482696443,Ceramic,0.10151237110988492,4,1.0606042921844505,No
309,98.20646071755057,4.085895565831578,1960.3516945441652,Synthetic,4.623949941845469,725.043801309091,Ceramic,0.08533334415754956,1,0.6184081905350371,No
310,86.9671102134916,3.4746982328799527,2066.296627762151,Mineral,5.300494152330805,1234.3427879386488,Ceramic,0.07292133541930465,1,0.43026843394126585,No
311,86.7347819515917,2.9749730412548563,1703.7997123328425,Semi-Synthetic,3.2161718700761504,1672.0236442577539,Steel,0.07160226373033979,0,0.7822702999740939,No
312,106.48165277980786,3.817766299200287,2338.5634067736964,Mineral,6.100978772777151,1367.4410169079347,Steel,0.06526910905766038,1,0.7315787673076021,No
313,102.38124523482045,4.390207549017314,1869.0212277574205,Mineral,5.662998936994104,1168.2628836444862,Steel,0.06794087083829112,3,0.4173377761683727,No
314,102.20264454000957,3.557810306351862,1949.3229267274182,Mineral,4.2105467634411475,1187.8284381569545,Steel,0.10789220674433472,1,0.48564692919507396,No
315,109.58218210731494,3.0103526198433808,1999.7772756163383,Synthetic,4.539453942356132,285.666806281921,Composite,0.06703868557265677,1,0.3171396982615711,No
316,90.31505762449139,1.6881637676498404,1926.4759831843367,Mineral,4.894530217388517,1072.8493734301871,Steel,0.13422770966576922,3,0.549405447480791,No
317,100.22929456942445,1.9348863369246274,2051.6821501408836,Mineral,5.889994897320515,771.9972314338983,Ceramic,0.08898597509129635,0,0.5896727420135746,No
318,85.34599865109816,2.694775295645332,1614.824044035923,Synthetic,4.682135966745581,1240.323758370683,Steel,0.06271214212915183,3,0.26596020371879125,No
319,94.86249528732664,2.390487797840717,1632.5094738161908,Semi-Synthetic,4.187931652271149,1122.0072033995298,Composite,0.10920097857456842,4,0.17759709751163094,No
320,88.04785418448473,2.813028697014554,1469.9537301084915,Semi-Synthetic,4.672301197586648,939.2086376377379,Composite,0.0987168782922973,3,0.10219537638978021,No
321,91.45493947489078,3.056649924897107,1931.8503691860678,Mineral,4.537360281449226,1233.5690113465796,Composite,0.030374706793170246,2,0.6249603987836128,No
322,98.92735538155371,3.5296927543567307,2033.6809510536343,Synthetic,4.924410187274994,1230.9837459020828,Ceramic,0.048965859289473876,4,0.4965552291139682,No
323,77.72668975149791,2.929501221940909,1937.3318598455658,Semi-Synthetic,2.4299767069204634,1655.5872118369282,Steel,0.07653739096392763,1,0.4749277559435519,No
324,121.3858091352819,3.4865016438262018,2302.3477300042614,Mineral,4.315853449947455,1405.9252501340188,Steel,0.03249176196739408,4,0.6393577767032999,No
325,74.90973927750447,3.06447441481012,1798.321194351286,Mineral,4.460440507579737,1265.091837011062,Steel,0.1427158970591484,0,0.22971140729348694,No
326,71.78717080818402,1.0245334336461287,2000.6224966777538,Synthetic,3.927152832947828,915.7456579045822,Ceramic,0.10466696546118023,0,0.17892417944864208,No
327,107.37166310250102,2.0606646061812457,1472.4897371582056,Mineral,4.784166444217559,877.9682642677535,Ceramic,0.07960001458890614,3,0.5723245756906575,No
328,101.87494040944404,2.8559124442783848,1683.8700892576796,Semi-Synthetic,5.921167620569041,1379.6544022309822,Composite,0.0697188033916021,4,0.0,No
329,99.36179725578234,1.7903052571588924,2008.6613272697332,Synthetic,4.13821713110444,1139.979188267871,Composite,0.06201009036923004,1,0.4223046407197327,No
330,99.4251826389642,3.5999287299962046,2054.730633222943,Semi-Synthetic,4.691721080707691,1274.8096773379823,Steel,0.021079035260872715,0,1.2399339117733637,No
331,89.81629840729629,4.530750832343697,1711.8099157007453,Semi-Synthetic,5.606264760451554,1493.400157251468,Ceramic,0.02801379045063112,1,0.09543876114424271,No
332,76.54118442771252,4.218761851697317,1778.52022444258,Semi-Synthetic,4.161564505941856,746.058367457457,Ceramic,0.1370336219380282,2,0.371077292020783,No
333,91.1370683729059,2.786557129069792,1344.6378759957572,Mineral,3.111536797641191,1619.1106155086982,Steel,0.12720798917697757,0,0.0,No
334,79.84257432731832,4.490726136849952,1692.8912397580173,Mineral,4.615778849087924,1490.8145360846988,Steel,0.06272666735227879,3,0.4298815825333567,No
335,104.62679600126627,3.1486674572021114,2067.114949055936,Semi-Synthetic,1.7983338632019241,583.6679334037066,Composite,0.10723997468547372,2,1.0899609284795928,No
336,87.79413927746792,2.6629140288819606,1972.5615048319698,Semi-Synthetic,1.70163296203732,1905.9277346732931,Composite,0.09519262324991093,4,0.6400752310371202,No
337,77.61754204811233,2.3865973364590602,1950.199716414363,Synthetic,4.333012047116258,1296.412895724437,Composite,0.09872863869946526,1,0.3158662072637075,No
338,85.1792123752051,2.6975303135118716,1814.932106154288,Synthetic,1.6550296169181338,1056.4385098731138,Steel,0.03724466706497884,0,1.1544231935813296,No
339,96.19397181413436,2.6118231814587713,1802.118947588453,Mineral,2.6848322575718093,1355.7186670814776,Steel,0.025754662324095207,2,0.0,No
340,81.54413170794038,3.1704162223754877,1601.9036581579658,Mineral,3.6199014364896773,906.7576089183792,Composite,0.11547783077209667,2,0.6361829479271057,No
341,77.66669406650352,3.1605739810498648,2009.6485260607606,Synthetic,3.2785836502541135,1363.8385059580653,Composite,0.0206210509088951,0,0.519473836127881,No
342,93.65530817237868,3.0030460201534144,1926.291883316817,Semi-Synthetic,3.852193496452882,961.9510624994066,Ceramic,0.07555419375852454,4,0.42589259572687505,No
343,93.67449856663085,3.43693816974635,1947.6056543978398,Mineral,5.112870140768496,1806.1078606411802,Ceramic,0.0689689302134664,4,0.7421274421186534,No
344,82.39585236943306,4.190646274786341,1642.189547199726,Semi-Synthetic,4.238480811363931,1218.0300581719202,Composite,0.06619547114970775,3,0.14540617751740986,No
345,82.93442541572516,3.949554135441324,1153.9971240386267,Synthetic,3.1606795982205407,1394.9469156218472,Composite,0.0894335246687197,4,0.5937867901616987,No
346,93.48074906036454,1.5151020315500965,2129.1458135261087,Mineral,5.354441072784276,964.1804701043583,Ceramic,0.05967222710664645,3,0.5556974968293549,No
347,68.27873487754013,0.5,1656.3487631974788,Mineral,2.571142763455809,1444.9488071680075,Composite,0.09187206387395144,2,0.23869620106588602,No
348,68.88804338435168,3.9343199112392737,1541.167270787064,Synthetic,4.221883508772099,1196.2259809493664,Ceramic,0.08423466244073585,0,1.0849986741251954,No
349,79.22333668121345,1.633121301584579,2008.043673574198,Mineral,2.4599140249882954,776.4444875034166,Ceramic,0.14296197062151275,4,0.4454488209915082,No
350,86.7982927243223,2.7752345981073163,1682.396208024261,Synthetic,4.252317905730539,1128.3711840335257,Ceramic,0.03843771824545612,3,0.45840488834158766,No
351,94.66361348397007,1.8298869739406405,2117.9809152139865,Mineral,3.681372596107402,1779.3333206587613,Steel,0.0808780695171448,2,0.1916968474112774,No
352,112.13034325424329,1.1980195624199803,1985.1017848730094,Synthetic,5.082237911526368,1457.6931078129924,Steel,0.09294035299633291,4,0.45099786466508535,No
353,102.86489434803029,3.541462728204788,2005.0707969601433,Mineral,4.7206894711942295,1086.3074793280518,Composite,0.07230792333403112,1,1.2004263820456953,No
354,87.60092205054859,3.759155160302647,1390.2132866398397,Semi-Synthetic,3.412860668008337,639.2502716997195,Ceramic,0.03988774676336486,2,0.4241864420085245,No
355,89.71475688145966,2.423489599273281,2163.58319561592,Semi-Synthetic,3.2210603591837588,950.2526465308106,Steel,0.11771308341965583,4,0.6556105829040929,No
356,74.96205953043287,0.5,1878.3751593701568,Semi-Synthetic,3.6849032669678907,778.0577987896615,Composite,0.09010802990432157,2,0.7851643195980538,No
357,89.72230296011415,2.453755551747517,1689.216858226139,Mineral,5.875571460034339,646.4975980699505,Composite,0.041993098612202184,0,0.44557930665797124,No
